DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35020164,431,-0.9936732099,-0.9271539025,0.1148595224,-0.3135304623,1,1,4,3
35020165,550,-0.6247789331,-0.5830116414,-0.2893354984,-0.7311781112,2,2,3,2
35020166,528,-0.757191676,-0.8031784604,-0.2520106779,-1.064223816,2,1,3,1
35020167,491,-0.5661285298,-0.6845766258,-1.072239566,-0.9586919998,2,2,1,1
35020168,785,-1.079283206,-0.399713575,-0.8381332301,-0.7079980239,1,3,1,2
35020169,461,-0.5552323055,-0.1156176657,-0.4011187028,-0.8978527398,2,3,2,1
35020170,617,0.06481416494,-0.05141034702,0.03421874749,-0.7428223775,4,3,3,2
35020171,454,-0.1246805197,-0.2720693109,0.4686974632,-1.195522122,3,3,4,1
35020172,510,-0.1317578336,0.3568372303,-0.2626876985,-1.024548412,3,4,3,1
35020173,523,-0.3970532574,-0.09015789726,-0.3700113576,-1.198336091,3,3,2,1
35020174,491,-0.3890020484,0.1981698055,-0.2332341586,-0.9613872891,3,4,3,1
35020175,734,-0.7818201383,-0.3722607112,0.04880483915,-0.9486521361,1,3,3,1
35020176,594,0.06037815404,-0.03967182508,1.066216404,-1.063121617,4,3,5,1
35020177,392,0.7520953054,0.8511569067,0.01159814359,-0.8170820193,5,5,3,1
35020178,410,0.4485488267,-0.3359426772,2.911302035,-1.037947521,4,3,5,1
35020179,419,0.358400841,0.232902632,-0.3292913073,-0.922634659,4,4,2,1
35020180,515,-0.3431765481,-0.8935135888,0.232654505,-0.9486796524,3,1,4,1
35020181,517,-0.5917948458,-0.4918539292,0.6187923262,-1.001527511,2,2,5,1
35020182,612,-0.5235718243,-0.3714362285,0.7634255436,-1.054828015,2,3,5,1
35020183,685,2.021063336,0.9889899615,3.543881639,-0.8230307783,5,5,5,1
35020184,566,1.770666824,1.504512721,3.210978452,-1.037797962,5,5,5,1
35020185,581,-0.1009383706,3.778451842,-0.8270424467,0.4450323003,3,5,1,4
35020186,733,0.9032109705,1.983569799,1.390612443,-1.266630085,5,5,5,1
35020187,482,1.743689069,2.657967409,1.406567557,-0.8128619309,5,5,5,1
35020188,595,-0.09375050347,0.3386499645,0.49652577,-1.277470975,3,4,4,1
35020189,568,1.419453452,2.875775018,1.408422033,-1.082920081,5,5,5,1
35020190,555,1.311524193,1.95878051,1.576871889,-0.7192917367,5,5,5,2
35020191,541,0.308746763,1.274561817,0.6282369575,-0.605255243,4,5,5,2
35020192,656,0.5143552753,1.693061742,-0.239324921,-0.4996783561,4,5,3,2
35020193,534,0.2726189403,-0.08199266084,1.936290232,-1.322299735,4,3,5,1
35020194,553,-0.5120403929,-0.2805933804,1.198273628,-0.7023927435,2,3,5,2
35020195,654,-0.4008375896,-0.386696654,0.354175473,-1.069601094,3,3,4,1
35020196,672,0.06911348286,0.07352589989,0.6094708117,-0.790744534,4,4,5,2
35020197,493,-0.5294674478,0.06582517845,-0.137278543,-0.9033425433,2,4,3,1
35020198,867,-0.2813860586,-0.2538912479,0.9339885016,-1.093936127,3,3,5,1
35020199,537,-0.3551712496,-0.1874114081,0.4082377685,-0.9476754209,3,3,4,1
35020200,455,-0.4165765885,0.1230189803,-0.4197157658,-1.176591004,3,4,2,1
35020201,453,-0.4166578631,0.1029503613,0.4447333109,-0.9933258031,3,4,4,1
35020202,491,-0.2798276226,0.004770969271,-0.1055914309,-1.346282756,3,3,3,1
35020203,713,1.27001703,2.030475202,1.506237819,-1.181112951,5,5,5,1
35020204,537,0.1347662196,1.108118052,0.2733478569,-0.6259048662,4,5,4,2
35020205,536,0.9365461954,1.026293716,1.095929504,-0.483982456,5,5,5,3
35020206,756,0.2980624921,0.4925781855,0.1412409399,-0.6967597109,4,4,4,2
35020207,1618,-1.113177737,-1.194376435,-1.626496721,-0.3698383098,1,1,1,3
35020208,897,-1.114583164,-0.7864435915,-0.6156735288,-0.02800895006,1,2,2,4
35060001,496,-0.4338474492,-0.8741056668,-0.3118874505,-0.7575799647,3,1,3,2
35060002,622,-0.8616488998,-1.017698333,-0.445933242,-0.5637684924,1,1,2,2
35060003,900,-0.7696385089,-0.8996062789,-0.1777500086,-0.4401839815,2,1,3,3
35060005,888,-0.8001983159,-0.8468859497,0.1206269954,-0.4039457842,1,1,4,3
35060006,1195,-0.3159648204,-0.8439756322,-0.01474984267,-0.8879016623,3,1,3,1
35060007,871,-0.8420993044,-0.9521863702,-0.3809555965,-0.4536142649,1,1,2,3
35060010,309,-0.8260869963,-1.039298436,-1.090250718,-0.6438090233,1,1,1,2
35060011,592,-0.8656753416,-0.8900230682,-0.8730783029,-0.3297218109,1,1,1,3
35060012,585,-0.827482316,-0.6579953188,-1.309672242,-0.4226860306,1,2,1,3
35060014,656,0.7436066572,-0.006242728219,0.4023552641,-0.7834597299,5,3,4,2
35060015,522,-0.4246860019,-0.671115834,0.03873223288,-0.6203274561,3,2,3,2
35060016,400,-0.4211948616,-1.008747927,-0.03082160527,-0.3529525081,3,1,3,3
35060017,490,-0.5095437456,-0.4354939827,0.741368985,-0.7655392876,2,2,5,2
35060018,424,-0.7564724892,-0.5594524162,-0.03078340405,-0.7965243562,2,2,3,2
35060019,551,-0.8145128891,-0.6890063629,-0.1237647561,-0.3916838418,1,2,3,3
35060020,466,-0.6350162704,-0.7541355526,-0.3335450078,-0.4759089962,2,2,2,3
35060021,612,-0.5671489322,-0.8889834788,-0.1148813836,-0.4584507449,2,1,3,3
35060022,578,-0.7316755838,-1.124023074,0.2390027705,-0.1451376388,2,1,4,3
35060023,468,-0.6121504356,-0.462484625,-0.8632091497,-0.5871964516,2,2,1,2
35060024,277,-0.9827845074,-0.9575521187,0.1872657797,-0.006992480115,1,1,4,4
35060025,839,-0.9535076947,-1.275215466,-0.7374337876,-0.1590365919,1,1,1,3
35060026,288,-1.061483006,-1.222457849,0.07828836838,0.06238689105,1,1,4,4
35060027,777,-0.662875542,-1.056839352,-0.8826923877,-0.1282830112,2,1,1,3
35060028,335,-0.9603142141,-1.13225795,-0.1336652703,-0.145214708,1,1,3,3
35060029,1703,-0.5642072817,-0.6393613597,-0.8789639335,0.09625704786,2,2,1,4
35060030,312,-0.5845428726,-1.205583382,-1.524556194,-0.3281410268,2,1,1,3
35060031,638,-0.9020185538,-0.9689737782,-0.2167596496,-0.2846093431,1,1,3,3
35060032,767,-0.01345280111,-0.08125987289,-1.303051018,0.104069515,4,3,1,4
35060033,413,-1.118299152,-0.7786529504,-0.01941703734,0.2659721723,1,2,3,4
35060034,408,-1.215911122,-0.4546348913,-0.552005205,0.1525593516,1,2,2,4
35060035,437,-0.7811890386,-0.8499951198,-0.300853904,-0.6064033419,1,1,3,2
35060036,545,-0.9722603167,-0.7150614313,-0.1997205217,-0.1775097557,1,2,3,3
35060037,519,-0.80392656,-1.383258956,0.3002306297,-0.4234566603,1,1,4,3
35060038,410,-0.7959228343,-0.8862641039,-0.3205758745,-0.6749828855,1,1,2,2
35060039,766,-0.4392123608,-0.597351292,-0.9463753263,0.1959362557,3,2,1,4
35060043,817,-0.8343985282,-1.057910394,-0.04345475322,-0.09237248033,1,1,3,3
35060044,387,-0.9544732462,-1.428130552,-0.2491612181,0.08982115164,1,1,3,4
35060045,553,-0.2681905512,-0.3990562634,0.375621484,-0.5224963986,3,3,4,2
35060047,204,-0.6024902089,-0.8887617294,-0.6884177742,-0.5637792844,2,1,2,2
35060048,337,-0.4767048184,-0.4427342924,-0.0894666212,-0.8316292751,2,2,3,1
35060049,445,-0.5779231947,-0.6916023806,-0.7352193356,-0.5130184672,2,2,1,2
35060050,282,-0.3787356454,-0.8198563573,-0.1729747074,-0.7197358951,3,1,3,2
35060051,694,-0.5982792498,-0.2056905845,-0.02534024779,-0.08703794253,2,3,3,3
35060052,683,2.263505766,0.2521582304,2.301697813,-0.2734902826,5,4,5,3
35060053,742,-0.7223323322,-0.7752918858,-0.02179149981,-0.2992116149,2,2,3,3
35060054,570,-0.5173001369,-0.4604252273,0.6423506485,-0.8239838884,2,2,5,1
35060055,425,-0.348805034,-0.4557701369,1.504760166,-0.7394158832,3,2,5,2
35060056,315,-0.4795497245,-0.4389607079,1.084881444,-0.7621534629,2,2,5,2
35060057,586,-0.5675928805,-0.9635536563,-0.2462261739,-0.7798069103,2,1,3,2
35060058,353,-0.7121579223,-1.072340199,0.4831598847,-0.587716155,2,1,4,2
35060059,491,-0.5925411947,-0.3030809193,0.1061232366,-0.6669247998,2,3,4,2
35060061,448,-0.6651222234,-1.122854258,-0.4701452078,-0.5099366779,2,1,2,2
35060062,561,-0.3087878876,-0.7417274103,-0.528732242,0.01101901481,3,2,2,4
35060064,410,0.4572319519,-0.7310501749,-1.147172293,-0.6302727523,4,2,1,2
35060065,305,-0.5051998271,-0.269814712,-0.8065062701,-0.4632478184,2,3,1,3
35060066,314,-1.039014018,-0.9037668761,-0.104274256,0.1923121507,1,1,3,4
35060067,268,-0.9897993531,-1.268908442,-0.1297476735,-0.3042756211,1,1,3,3
35060069,699,-0.6060553775,-1.130026814,-0.5291765637,-0.4844647347,2,1,2,3
35060070,669,-0.7875364005,-0.7984706223,0.1452947372,-0.6113511955,1,1,4,2
35060071,634,-0.4829184217,-0.0928192191,-0.4895981426,-0.002600333352,2,3,2,4
35060072,309,-0.689687945,-1.326811238,-0.4177420711,0.3688412083,2,1,2,4
35060073,328,-0.8928132068,-0.4960615414,0.9756336876,-0.2086639854,1,2,5,3
35060074,486,-0.6234162904,-0.4317741174,-0.165525136,-0.7525588308,2,2,3,2
35060075,654,-0.2549684027,-0.08168401691,-0.2133843653,-0.0123482644,3,3,3,4
35060076,401,-0.1195520501,0.7961595358,-0.8569446596,0.1980554299,3,5,1,4
35060078,471,-0.8017284698,-0.285012989,-0.03306457263,-0.2736927485,1,3,3,3
35060079,567,0.7738887761,0.7576962256,-1.82217912,1.73480879,5,5,1,5
35060080,425,-0.6545913107,-0.9442319809,-0.1280249569,-0.2752860294,2,1,3,3
35060081,483,0.7233813449,-0.510594455,-0.1526304264,0.1072726528,4,2,3,4
35060082,564,0.3594820099,-0.4529645708,-0.2189004143,-0.4283391248,4,2,3,3
35060083,1083,-0.05561529456,-0.1492897454,-0.7597846576,0.7469841941,4,3,1,4
35060089,527,-0.121643931,-0.6114409173,0.8277389476,-0.7476372835,3,2,5,2
35060090,548,-0.4869393592,-0.6272832711,-0.7809293086,-0.1534179468,2,2,1,3
35060091,359,-0.963634794,-1.483179752,-0.2533674885,-0.6071057374,1,1,3,2
35060092,592,-0.9626918451,-0.9459344221,0.2866683005,0.1533759454,1,1,4,4
35060093,449,-1.244818701,-1.181969001,-0.6694644934,-0.1515486884,1,1,2,3
35060094,579,-0.8012779122,-1.227260604,-0.09631472297,-0.3605674948,1,1,3,3
35060095,631,-0.8396280037,-1.383071957,-0.1963253812,-0.5403999574,1,1,3,2
35060096,766,-0.8146380433,-0.982673195,-0.05533107072,-0.4389582934,1,1,3,3
35060097,1470,0.1449179887,0.08416820744,-1.002938217,1.444633371,4,4,1,5
35060098,388,-1.164160781,-1.191544263,0.2338881492,-0.4651255557,1,1,4,3
35060099,360,-0.8525118877,-1.166354259,-0.418320973,-0.2145464896,1,1,2,3
35060100,290,-0.8614284575,-0.4425642361,-0.2778998945,-0.2142074789,1,2,3,3
35060101,363,-0.9146010072,-0.887995358,0.2926665084,-0.5344504932,1,1,4,2
35060102,634,-0.1687017899,-0.802336869,-0.5924849506,-0.173602235,3,1,2,3
35060103,413,-0.8463862197,-0.5857632889,0.4612686912,-0.1806867923,1,2,4,3
35060104,603,-0.7712854031,-0.673467703,-0.3308260348,-0.1571522049,2,2,2,3
35060105,823,-0.3276221647,-0.7283186426,-0.02873923477,-0.4347863197,3,2,3,3
35060106,434,-0.2503338075,-1.239412535,-0.6542794611,0.1486908564,3,1,2,4
35060107,1064,0.2319845921,-0.5985639003,0.0713681667,-0.1712962114,4,2,4,3
35060108,465,-0.2755445336,-0.1093647266,-0.2239652357,-0.4833471044,3,3,3,3
35060109,583,-0.788213234,-0.5594105475,0.2042310457,0.04438064634,1,2,4,4
35060110,547,-0.7925509656,-1.036951061,0.4485725306,-0.211012109,1,1,4,3
35060111,762,-0.5722703029,-0.6960021566,0.06621756642,-0.3795669604,2,2,4,3
35060112,1518,-0.5851560018,-0.5934775054,0.0700008709,-0.2509581793,2,2,4,3
35060116,286,0.3466093068,0.04201514202,-1.284328611,-0.03259823931,4,4,1,4
35060117,515,-0.6560745031,0.09067818583,0.4571680757,0.03951647406,2,4,4,4
35060118,444,1.25178867,0.1190492431,-0.1846763731,0.1144332812,5,4,3,4
35060119,1164,0.7914668046,-0.7270865166,-0.2167563627,0.1553127345,5,2,3,4
35060120,410,-0.2031853863,-0.2301704192,-0.7300980394,0.0294772831,3,3,1,4
35060121,694,-0.5222668884,-0.7940255043,0.6611432552,-0.8112573858,2,1,5,1
35060122,536,-0.2544747138,-0.9617808915,0.02190847202,-0.6264062555,3,1,3,2
35060123,360,2.006563761,-0.6164405681,1.502384899,-0.9752722272,5,2,5,1
35060124,368,-0.8262334185,-0.9585418964,0.9027787621,-0.4027987912,1,1,5,3
35060125,420,-0.5431558398,0.01184234824,0.7920295854,-0.5046531713,2,3,5,2
35060126,1285,0.4280225992,0.3389493541,0.6514209742,-0.225812263,4,4,5,3
35060127,754,-0.4563286269,-0.6815111742,0.6787286385,-0.4965204895,3,2,5,2
35060128,434,0.03920381912,-0.7702471476,0.9663925586,0.2463619587,4,2,5,4
35060129,1074,-0.8020823146,-1.261977954,-0.2248840272,-0.3664377771,1,1,3,3
35060132,949,-0.8954466906,-1.102405615,0.5250095066,-0.3711405907,1,1,4,3
35060133,874,-1.183698303,-0.9500504728,0.4049067238,-0.2384212512,1,1,4,3
35060134,495,1.165011867,-0.2384248674,0.9259556404,-0.1005066407,5,3,5,3
35060135,630,-0.298388359,-0.4463484874,1.87923777,-0.4734254121,3,2,5,3
35060137,228,-0.2430067325,-1.261947615,0.767375561,0.2709124848,3,1,5,4
35060138,486,-0.9852539219,-0.7367723608,1.102899193,-0.5200537525,1,2,5,2
35060139,377,-0.5800005807,-0.466938784,1.694405403,-0.4993013042,2,2,5,2
35060140,837,0.8464734427,0.1625279963,0.03728894252,1.336341609,5,4,3,5
35060141,529,-0.7486669532,-0.7948808719,0.3098430087,-0.06970538918,2,1,4,3
35060143,476,-0.7836256205,-0.8124565822,0.9255790202,-0.5247038945,1,1,5,2
35060144,472,-0.983167738,-0.9835339084,0.9687505029,-0.6232242564,1,1,5,2
35060145,647,-0.895881237,-0.7975533805,0.7442843572,-0.4035807067,1,1,5,3
35060146,535,-0.6408837129,-1.468292119,1.223985969,0.008305264506,2,1,5,4
35060147,482,-0.305405344,-0.1116871267,2.815409511,-0.2072987248,3,3,5,3
35060148,444,-0.2478326723,-0.298425359,0.5384716261,-0.8710782689,3,3,4,1
35060149,968,0.2274084792,-0.5844824643,-0.5113548748,0.1216728302,4,2,2,4
35060150,426,1.544383839,-0.2559090859,3.491076747,-0.5942994901,5,3,5,2
35060151,641,-0.001940794087,0.262408729,0.3842238362,0.3851741186,4,4,4,4
35060152,364,0.443111805,1.013010087,-0.4455107713,0.5153580101,4,5,2,4
35060153,1081,0.175901543,0.458256239,-0.6138631548,1.254020863,4,4,2,5
35060154,389,-0.3102654574,-0.4435023463,0.6104948526,-0.3779337575,3,2,5,3
35060155,594,-0.8079653862,-0.6388824047,0.7454003627,-0.4863422477,1,2,5,3
35060156,866,0.9563346985,0.1032594945,0.6290957506,-0.1568003998,5,4,5,3
35060157,1378,0.1123141046,0.1479346928,-0.0603363038,0.1178902895,4,4,3,4
35060159,368,-0.01457823515,1.488012235,-0.8657809109,2.058214724,4,5,1,5
35060163,690,-0.5510213198,-0.4701069082,0.4650209338,0.3310265375,2,2,4,4
35060164,457,-0.2637524676,-0.432680424,0.2023931249,-0.8891249924,3,2,4,1
35060165,556,0.098682524,-0.7171946145,1.70246868,-0.3976675873,4,2,5,3
35060166,486,-0.09921015391,-0.6456380032,1.167878876,-0.7104108582,3,2,5,2
35060167,1182,-0.5187238016,-0.06243347244,-0.1286646893,0.1413189244,2,3,3,4
35060168,694,-0.6524198819,-0.7633771867,0.9325461281,-0.2082772239,2,2,5,3
35060170,1088,1.745546242,1.559761223,3.039757866,-1.440772722,5,5,5,1
35060171,697,0.5199905363,3.051558441,-0.8247701189,1.832294494,4,5,1,5
35060172,329,0.1810022006,0.3069376056,-0.4684722242,0.6185234754,4,4,2,4
35060173,402,2.702827363,0.7751451349,-1.042306561,1.159186104,5,5,1,5
35060178,624,1.581700164,1.938426879,-0.6144650907,0.72777715,5,5,2,4
35060179,384,0.5285972742,1.50076787,-1.103044439,0.2925249826,4,5,1,4
35060180,352,0.2894416139,0.2417227533,0.7539188704,0.06432996081,4,4,5,4
35060181,275,-0.05447372987,0.6986161786,-0.8839452904,-0.9941738104,4,5,1,1
35060182,527,0.3244945016,0.8749446666,-0.7017499036,1.37137922,4,5,2,5
35060183,545,2.902222973,2.038092703,2.874201051,0.3838809124,5,5,5,4
35060184,691,0.855376735,1.422361102,0.2692195268,0.3394694584,5,5,4,4
35060185,439,0.8594583287,2.063947238,-0.4516124274,0.4333365157,5,5,2,4
35060186,981,0.6440903078,0.6500415825,0.5518141455,0.003612944438,4,4,4,4
35060187,421,1.633247694,1.025054912,0.1711392232,-0.2609085432,5,5,4,3
35060188,584,2.49489435,0.7892252002,0.6951452885,-0.1598465186,5,5,5,3
35060189,421,1.755591176,2.509183804,-0.8398388521,0.5457196296,5,5,1,4
35060192,415,1.943942408,1.438799624,0.7697252129,-0.4431777233,5,5,5,3
35060194,501,1.777033086,1.707275468,-0.3778827928,0.08599618748,5,5,2,4
35060195,422,1.879877384,1.771218479,-0.4608807413,-0.1784486015,5,5,2,3
35060196,359,2.239351449,1.497576373,-1.262844903,0.2220225016,5,5,1,4
35060197,1298,2.251658075,-1.026766848,0.3653511337,-0.4406954094,5,1,4,3
35060198,447,1.622452826,1.169308496,-0.5420270638,-0.2933246661,5,5,2,3
35060199,408,2.006461409,0.8480568636,-0.7923836914,0.0317900123,5,5,1,4
35060200,393,2.244574159,0.3676888338,-1.046262754,-0.1160782085,5,4,1,3
35060201,641,1.818602676,-0.441533016,-0.3369808122,-0.1052920516,5,2,2,3
35060202,570,2.956470353,2.518038054,-0.7484939484,0.4359051072,5,5,1,4
35060205,506,1.133635756,0.3040560829,-0.3825771311,-0.8144352224,5,4,2,1
35060206,469,1.476960527,0.6485438743,-0.2966905199,0.006346907651,5,4,3,4
35060207,486,0.8168944327,-0.3490382561,0.3285093712,-0.2652609767,5,3,4,3
35060208,527,2.330963016,1.406887004,1.07342656,-0.1294332063,5,5,5,3
35060209,684,1.397942847,1.816117059,0.9469600929,0.5822878671,5,5,5,4
35060210,647,1.868686534,1.125671566,0.5415397238,0.3245966665,5,5,4,4
35060211,472,-0.5223032213,-1.074770416,-0.4172025042,-0.2484455342,2,1,2,3
35060213,380,-0.5038042426,-1.126114225,-0.2111815724,-0.5404823737,2,1,3,2
35060219,765,1.043463073,-0.8385670122,0.332937299,-0.4694681696,5,1,4,3
35060220,314,0.8740252744,-0.4664625947,3.510519882,-0.9068565294,5,2,5,1
35060221,626,-0.0178033121,-1.361222307,-0.4453787348,-0.5417100974,4,1,2,2
35060222,456,-0.2839973849,-0.9478747376,-0.09508982572,0.1232368597,3,1,3,4
35060223,506,-0.8085945766,-1.083391282,0.1000838562,0.03227442602,1,1,4,4
35060224,476,-0.6174061498,-1.173698231,-0.5789804846,-0.5376903138,2,1,2,2
35060225,498,-0.5525983498,-1.333154877,0.8215715394,-0.444467674,2,1,5,3
35060226,433,-0.7982754855,-1.113645704,-0.01435205084,-0.5825484812,1,1,3,2
35060227,482,0.02368140212,0.205581038,-1.252033512,0.759307648,4,4,1,5
35060228,470,0.4394991262,1.94711268,-1.137055728,0.4071971557,4,5,1,4
35060229,402,0.7533904672,0.05482201743,-0.6822278016,0.4134669727,5,4,2,4
35060230,473,0.9201946094,-1.299146737,-0.9927919123,-0.3931561849,5,1,1,3
35060231,639,1.685502605,0.5762262023,-1.020637126,1.041840615,5,4,1,5
35060232,504,1.893006433,1.129144584,-0.6151685495,-0.0413376708,5,5,2,4
35060233,820,2.106044577,1.022851119,4.400089865,-0.4144002201,5,5,5,3
35060234,1385,2.641984349,0.9682194425,-0.3334032887,0.784146748,5,5,2,5
35060236,948,1.735000677,-0.4832350327,3.621627839,-1.008117907,5,2,5,1
35060237,756,1.205659616,1.344877289,1.086121466,-0.4237694813,5,5,5,3
35060243,543,0.9759020878,-1.42547425,0.0650598572,-0.1367755148,5,1,4,3
35060246,688,2.136235796,4.791633007,-0.5783488788,1.497082689,5,5,2,5
35060249,758,2.811595853,-0.5428519881,-0.9291358858,-0.1748747234,5,2,1,3
35060251,475,3.497950303,0.719353873,0.04751672943,0.7517110259,5,5,3,4
35060252,604,2.528313854,-1.021169902,-0.8102842946,-0.6131486305,5,1,1,2
35060253,302,2.658431908,-0.4526525634,1.997349731,-0.8286995545,5,2,5,1
35060254,531,3.243557274,-1.058257139,0.164719114,-0.7312872345,5,1,4,2
35060255,522,1.956576251,-0.3694821346,0.3198699604,0.03080245528,5,3,4,4
35060264,420,1.99346722,-0.6849156989,-1.626764053,0.4718007154,5,2,1,4
35060267,398,1.165716452,-0.890363868,-0.5490768054,0.2620745404,5,1,2,4
35060280,513,-0.5972519237,-1.028407362,-0.09068793167,-0.3210439646,2,1,3,3
35060282,506,-0.4215715645,-1.188727725,-0.6245601317,-0.2657580075,3,1,2,3
35060283,430,-0.8558719478,-0.9411332111,0.3020526135,-0.362300784,1,1,4,3
35060285,450,-0.8621660805,-0.7090984114,-0.3924964493,-0.7365715737,1,2,2,2
35060286,657,0.8289263311,0.1930531767,-0.4591909903,0.03064862873,5,4,2,4
35060287,482,0.1190383576,-0.9598934119,-0.5732329298,-0.1990859659,4,1,2,3
35060288,491,0.08606442165,-0.8988076304,-0.9776868985,-0.2412371108,4,1,1,3
35060289,635,0.5574191528,-0.5516212041,-0.08075478348,0.01010178495,4,2,3,4
35060290,467,0.2654164119,-0.8772830045,-1.197781388,0.1662079834,4,1,1,4
35060291,601,-0.8034336377,-0.6742678842,-0.4710242739,-0.3727932085,1,2,2,3
35060292,564,-0.1092476107,-0.7411130317,-1.036528623,0.01375252688,3,2,1,4
35060293,693,0.2737302866,-0.4929456134,-0.7630465667,-0.04413344652,4,2,1,4
35060294,591,-0.2127689154,-0.9306058917,-0.7649035897,-0.2506389985,3,1,1,3
35060295,447,-0.4316743167,-1.215182011,1.099388451,-0.4653097965,3,1,5,3
35060296,442,-0.5081965722,-0.5350641082,-0.7047586284,-0.749860502,2,2,2,2
35060297,523,2.194062995,-0.3379413753,-0.9710732142,-0.4322316486,5,3,1,3
35060298,464,-0.6676509199,-1.071161093,-0.1445008376,0.01466898844,2,1,3,4
35060300,524,0.08096542484,-1.312621432,-0.06143939707,-0.2410660914,4,1,3,3
35060301,474,0.3506910323,-0.8644021412,-1.101129808,0.07206605726,4,1,1,4
35060305,683,1.399557724,-1.071402358,-0.6625567875,-0.0378452416,5,1,2,4
35060306,604,1.005389802,-1.087714532,-1.061296473,-0.6987733008,5,1,1,2
35060307,630,2.057489928,-1.293045039,0.4412148961,-0.8951470842,5,1,4,1
35060308,377,0.03980253473,-0.8961856788,0.908868244,-0.9078319254,4,1,5,1
35060310,561,0.6689595773,-1.092257613,-0.7255389573,0.09013095623,4,1,2,4
35060312,570,-0.3694963649,-0.6735722151,-0.9103857504,-0.1777358006,3,2,1,3
35060313,525,2.032967705,0.1115975484,-0.9983128885,-0.3567440898,5,4,1,3
35060314,541,2.218209432,-0.7723884441,-1.374992993,0.2176314142,5,2,1,4
35060315,430,2.749160058,-0.815626285,-0.2929752452,0.1705690247,5,1,3,4
