DAUID,instability,deprivation,dependency,ethnic_concentration,year,patient_volume
35370588,0.4702898574,0.06664249131,0.9423033987,-0.8491224077,2016,0.0
35370589,-1.107825946,-0.7610297673,-0.7570417481,0.2700974318,2016,0.0
35370590,-0.9496557905,-1.208464649,0.3358391377,-0.6787769302,2016,0.0
35370591,-0.7633075499,-1.084952589,0.3383886148,-0.8306899914,2016,0.0
35370592,-0.4161300902,-0.5758657439,0.9307747304,-0.5514187317,2016,0.0
35370593,0.9560503698,-1.145296238,2.597121056,-0.8907609651,2016,0.0
35370594,-0.5376156128,-1.134541219,-0.2084394786,-0.5310426712,2016,0.0
35370595,0.745762834,-0.8455886643,2.631566138,-0.8856077758,2016,0.0
35370596,-1.089441723,-0.8357734098,-0.4218596061,-0.2175943978,2016,0.0
35370597,-0.9278519785,-0.9212114848,-0.72329651,-0.5832603743,2016,0.0
35370598,-1.009251778,-0.4586728107,0.0005443675333,-0.5731075913,2016,0.0
35370599,-0.5002852728,-0.8268437654,-0.2109370481,-0.934959383,2016,0.0
35370600,-0.6421101732,-1.158939943,0.4373132444,-0.8838890358,2016,0.0
35370601,-0.86341971,-0.5424438118,-0.6662257784,-0.2657488758,2016,0.0
35370602,-0.8890319045,-1.16048551,-0.3069831225,-0.3951247873,2016,0.0
35370603,-0.2847845861,-0.2995269224,-0.3025679062,-0.7743681685,2016,0.0
35370604,-0.7495210355,-0.5535904716,-0.2262451279,-0.5332846155,2016,0.0
35370605,-0.7833643539,-0.7832795617,-0.01608208126,-0.7038442905,2016,0.0
35370606,-0.6619532201,-0.8744579917,-0.1225644803,-0.7299491556,2016,0.0
35370607,-0.3837354479,-0.959653125,0.03192509163,-0.8525806885,2016,0.0
35370608,-0.7923275136,-0.9432670343,0.6139693864,-0.5791036283,2016,0.0
35370609,0.3577670345,0.5635670836,-0.351388924,-0.4830084463,2016,0.0
35370610,1.028171879,0.270885322,1.014792905,-0.8586809425,2016,0.0
35370611,-0.265631139,-0.6855691434,-0.6853931676,-0.8404876914,2016,0.0
35370612,-0.3206839489,-0.06328886752,-0.7636065388,0.2005196922,2016,0.0
35370613,-0.8465435407,-1.062419386,-0.7845551022,-0.004126818778,2016,0.0
35370614,-0.7439986477,0.05587115353,-0.8139101187,-0.2917593709,2016,0.0
35370615,-0.1126232332,-0.2381872398,-0.5619637644,-0.1127756568,2016,0.0
35370616,-0.8962970883,-0.9377395331,-0.06095834869,-0.2137251536,2016,0.0
35370617,-0.9904562456,-0.8550372501,0.008107462505,-0.4307859986,2016,0.0
35370618,-0.8073016055,-1.04513133,0.6707728454,-0.8468875721,2016,0.0
35370619,-0.6423767543,-0.6795625065,0.5118396141,-0.477329774,2016,0.0
35370620,-0.07424076598,0.2755744263,0.7386806161,-1.060190995,2016,0.0
35370621,-0.6464722557,-1.030457417,0.3363115153,-0.6390295334,2016,0.0
35370622,-0.8651912708,-0.627217952,-0.6838925866,-0.3492947663,2016,0.0
35370623,-1.108357902,-0.8336003053,-0.1759458609,-0.8719548449,2016,0.0
35370624,-0.8848355839,-0.5822053371,0.09304021364,-0.5437534291,2016,0.0
35370625,-0.5614338114,-1.097089684,-0.4993487573,-0.7069184199,2016,0.0
35370626,-0.6842949445,-0.03218773411,-0.3395299325,-1.028414913,2016,0.0
35370627,-0.6529811362,0.02360356527,0.02221849488,-0.7624936376,2016,0.0
35370628,-1.02624797,-0.4377076242,-0.0002827783158,-0.7251441986,2016,0.0
35370629,-0.9360246929,-0.1516811285,-0.2498585578,-0.868519196,2016,0.0
35370630,-0.9619195343,-0.9347085701,-0.1772821697,-0.5827923587,2016,0.0
35370631,-0.8678293242,-0.254892569,-0.7067594331,-0.7377906517,2016,0.0
35370632,-1.500709509,-0.612171433,-0.9004997249,-0.3257254552,2016,0.0
35370633,-0.7123720619,-0.3633629146,-0.1081068162,-1.287449326,2016,0.0
35370634,-0.4655518701,-0.6387913359,-0.08810064501,-0.9574611005,2016,0.0
35370635,0.00834694291,-0.6318426493,0.6986633682,-0.8611901812,2016,0.0
35370636,-0.649080348,-0.4281279694,0.07830541184,-1.099681882,2016,0.0
35370637,-0.6384501235,-0.991643407,0.5939393902,-0.8243061145,2016,0.0
35370638,0.2868310264,0.4895019461,-0.5887508981,-0.4817353932,2016,0.0
35370639,1.665237544,1.011653092,0.8034764365,-0.8321646641,2016,0.0
35370640,0.5409308752,0.1843445711,1.136731703,-0.9567403038,2016,0.0
35370641,-0.05749566096,-0.4013957736,0.22314218,-0.8595062627,2016,0.0
35370642,-0.46182387,0.04063363752,0.4654105998,-0.8362130277,2016,0.0
35370643,-0.6573808415,-0.3505613445,-0.02176918434,-0.684115146,2016,0.0
35370644,-1.003874179,-0.5876086696,-0.9922214841,-0.6848566824,2016,0.0
35370645,-0.2799168609,1.046496939,-0.7644276814,0.0178311596,2016,0.0
35370646,-0.5110161967,0.1057407073,-1.334570851,-0.1843623833,2016,0.0
35370647,-0.2896719005,0.2616821898,0.5879749947,-1.125954923,2016,0.0
35370648,0.3719226937,0.3287094658,-0.7627664076,-0.9236687605,2016,0.0
35370649,0.1997042416,0.3652468636,1.581931443,-1.137300301,2016,0.0
35370650,-0.4687175677,0.2041267383,0.2718370653,-0.9226844639,2016,0.0
35370651,-0.6005003402,-0.6741191939,-0.2964515762,-1.076832644,2016,0.0
35370652,-0.3993133748,-0.434299824,0.1285721346,-0.7242258364,2016,0.0
35370653,-0.7229545822,-0.7830740215,0.1456541515,-0.6135483222,2016,0.0
35370654,-0.9290912206,-0.5411795799,-0.03075234932,-0.6661827767,2016,0.0
35370655,-0.3300571517,-0.2908119586,0.6927195214,-0.814619888,2016,0.0
35370656,-0.3301982434,0.3782771417,-0.1148698593,0.1071611778,2016,0.0
35370657,-1.285217144,-0.1754891472,-0.8122541949,2.025299532,2016,0.0
35370658,-1.356257323,-0.06721190625,-1.066816957,1.973258937,2016,0.0
35370659,-1.320981768,-0.3773710868,-0.9773350613,1.665861344,2016,0.0
35370660,-0.1453452415,0.3007020563,-0.9145079962,2.106401538,2016,0.0
35370661,-0.6220893563,-0.8284403351,-0.7343359684,0.8235227636,2016,0.0
35370662,-1.302265378,-0.9405200191,-0.641199849,0.207868618,2016,0.0
35370663,-0.8773170024,-0.9133640516,0.6116020506,0.5463891486,2016,0.0
35370664,-0.9003733535,0.3576691076,-0.7222932684,0.8094823596,2016,0.0
35370665,-0.8989553182,-0.8702725465,-0.3311194727,0.3692160813,2016,0.0
35370666,-0.7353812434,-0.6762194067,0.3128589498,1.186796041,2016,0.0
35370667,-0.7443448925,-0.6799606878,0.7218716977,1.459119068,2016,0.0
35370668,-0.4414685899,-0.3198856767,-0.5428007046,-1.072563107,2016,0.0
35370670,-1.224101158,-0.7867588155,-0.7848719763,0.1400502906,2016,0.0
35370671,-0.07322469577,-0.6349709756,0.02931809629,-0.002512539618,2016,0.0
35370672,-0.9590621937,-0.7252379644,0.7770879107,-0.4588721028,2016,0.0
35370673,-0.2868567855,0.4622687748,-0.9415325394,0.5436172768,2016,0.0
35370674,-0.7210606822,-0.7393322949,-0.7090147424,0.1745066193,2016,0.0
35370675,-0.7914427567,-1.145877533,0.2521076565,0.1677591906,2016,0.0
35370676,-0.8477915764,-0.8413682876,0.4123346569,-0.2444647787,2016,0.0
35370677,-0.4636439699,-0.5725226937,0.6528949319,-0.5187420978,2016,0.0
35370678,-0.9015059467,-0.8391572053,-0.1410496578,-0.341423822,2016,0.0
35370681,-0.9924694713,-0.9241614448,-0.2762180046,-0.04522607597,2016,0.0
35370682,-1.042774097,-1.136328175,-0.1291362381,-0.1392832368,2016,0.0
35370683,-1.023818106,-1.081731953,-1.105467328,0.2712503377,2016,0.0
35370684,-0.9328294001,-0.9520467124,-0.8774971688,0.000298494775,2016,0.0
35370685,-0.8067220808,-1.205403433,-0.3355522984,-0.5165564965,2016,0.0
35370686,-1.053666941,-0.8337710893,0.4940971656,-0.4502974012,2016,0.0
35370687,-0.6343962401,-0.8730146274,-0.4869481768,-0.6168179448,2016,0.0
35370688,-1.12548777,-0.7364586427,-0.7375982461,0.2150900066,2016,0.0
35370689,-0.04750448552,-0.8848002037,0.648037689,-0.6555634526,2016,0.0
35370690,-0.611898664,-1.078759977,-0.8544419242,-0.3790771337,2016,0.0
35370691,-0.6704791501,-0.6942755823,-1.246570208,-0.4232221724,2016,0.0
35370692,-0.2177349187,-0.4833807937,0.6220404,-0.8520551961,2016,0.0
35370693,-0.5984258764,-0.9117178098,-1.019854366,-0.6854479378,2016,0.0
35370694,-1.249992049,-0.701368209,-1.326649626,-0.01140430168,2016,0.0
35370695,-0.2640794893,-0.2638692471,-0.5856397897,-0.8421692647,2016,0.0
35370696,1.045168754,-0.09847632429,0.9258109359,-1.285817432,2016,0.0
35370697,-0.3184781832,-0.2130895967,0.4540188101,-0.9551377755,2016,0.0
35370698,-0.4697628491,-0.8158097836,-0.6062921099,-0.755095933,2016,0.0
35370699,-1.082429288,-1.010238031,-1.028930753,0.1557486766,2016,0.0
35370700,-0.7502332863,-1.124897245,-0.7807112084,-0.3961419223,2016,0.0
35370701,-0.8110340645,-0.4611262601,-0.7837663134,-0.1630633205,2016,0.0
35370702,-0.8480598686,-0.820487443,-0.6790912482,-0.2924292027,2016,0.0
35370703,-0.4096612235,0.01657675018,-0.4267763594,-0.6177758807,2016,0.0
35370704,-0.4847985349,-0.4090904153,-0.4409716405,-0.6084270263,2016,0.0
35370705,-1.011058162,-1.165995525,-0.678404225,-0.7905924269,2016,0.0
35370706,-0.9309615944,-0.6006464647,-1.197230043,0.1265798291,2016,0.0
35370707,-0.9000418342,-0.8409689563,-0.9296235242,0.06707380081,2016,0.0
35370708,-0.5498910924,-0.8116586507,-0.3066829139,-0.382001044,2016,0.0
35370709,-1.064640948,-1.164458723,-0.4931147717,-0.2831613717,2016,0.0
35370710,-0.389732621,-0.4184178522,0.02860513287,-0.8309098951,2016,0.0
35370711,-0.5287897715,-0.6400467534,0.7560779749,-0.5734485224,2016,0.0
35370712,-0.6848476917,-0.9566563888,0.1447585576,0.1229539734,2016,0.0
35370713,-0.7583922748,-0.2539694183,0.2825409798,-0.7826576033,2016,0.0
35370714,-0.6390551898,-1.179034088,-0.06521507602,-0.303747808,2016,0.0
35370715,-0.4986512174,-1.264831093,-0.572173298,-0.4859135557,2016,0.0
35370716,-0.1808741666,-0.2336501351,0.8712890199,-0.7736764037,2016,0.0
35370717,-0.04578215419,0.04412996223,2.118874738,-1.156514112,2016,0.0
35370718,0.05641476862,0.1942372094,0.8014290655,-1.160380165,2016,0.0
35370719,-0.5105549547,-0.06862460333,-0.1354423334,-1.287072743,2016,0.0
35370720,-0.6084983948,-0.4281419802,-0.04700650206,-0.857355268,2016,0.0
35370721,-0.7559817729,-0.320057963,-0.5122354229,-1.049212544,2016,0.0
35370722,-0.8387531947,-0.5872324091,-0.9465510294,-0.6237623521,2016,0.0
35370723,-0.6188308984,-0.2136042349,-0.5510796199,-0.7059544209,2016,0.0
35370724,-0.8361872147,-0.7774170756,-0.4435938346,-0.5394886965,2016,0.0
35370725,-0.7140722693,-0.2720662192,-0.03627881004,-0.4820442225,2016,0.0
35370726,-0.7357923691,-0.1958303125,-0.728572682,-0.7859159035,2016,0.0
35370727,-0.5633772754,-0.3433764133,0.3895227349,-0.4783878484,2016,0.0
35370728,-0.3550708308,1.010176147,0.5832678594,-0.9495789481,2016,0.0
35370729,-0.07821490272,0.1698371672,0.2668827537,-0.9798690155,2016,0.0
35370730,0.3502367687,0.9912900618,-0.6009837461,-0.3474577924,2016,0.0
35370731,1.424135359,0.2630361813,1.690094913,-0.6303401017,2016,0.0
35370732,2.09611043,1.110895091,2.417756543,-1.180032425,2016,0.0
35370733,1.327130071,-0.7289079097,3.373263153,-0.9895778023,2016,0.0
35370734,-0.5734260296,0.003730458749,0.252045418,-0.8120734224,2016,0.0
35370735,1.026709415,0.6317138172,0.6698306581,-0.824019386,2016,0.0
35370736,0.3793598981,1.699209706,-0.5423121824,-0.2942853449,2016,0.0
35370737,-0.4258800851,-0.2568682135,0.7921795091,-0.6409148651,2016,0.0
35370738,-0.7381819673,-1.1472206,0.3808585005,-0.6816713164,2016,0.0
35370739,-0.1440371142,-1.056080683,1.582833305,-0.8405334485,2016,0.0
35370740,-0.1833119246,0.04055254984,0.03769368878,-0.6915741296,2016,0.0
35370741,-0.7093464167,-1.246791171,-0.6500578332,-0.1101881544,2016,0.0
35370743,-1.219388925,-0.8682855909,-0.4989583069,-0.07700881161,2016,0.0
35370744,-0.9903086434,-1.121153043,-0.3958625118,-0.5443520339,2016,0.0
35370745,-0.421425943,-0.8679294092,0.02749370663,-0.836502651,2016,0.0
35370746,-1.09640142,-0.6223705847,-0.408415807,-0.2443967371,2016,0.0
35370747,-0.6372824606,-0.8899451184,0.8919381239,-0.7611173463,2016,0.0
35370748,-0.8865120775,-0.1417300119,0.146899247,-0.8269643022,2016,0.0
35370750,-0.5893640641,-0.7002392064,-0.3733137522,-1.067737044,2016,0.0
35370751,-0.3124509892,-0.7294842403,0.5509463529,-0.9152063525,2016,0.0
35370752,-0.5631531821,-0.6553575557,-0.1518006001,-1.000965982,2016,0.0
35370753,-0.2234915024,-0.3259930284,0.2198664887,-0.8495192968,2016,0.0
35370754,-0.5081420455,-0.05502215864,0.5564653091,-1.018286277,2016,0.0
35370755,0.4734127629,0.03495006392,1.48404362,-0.9865399369,2016,0.0
35370756,-0.8467995634,-0.7643158127,-0.09475571356,-0.6071712676,2016,0.0
35370757,-0.6398421612,0.04900453135,0.02971827586,-0.3468417941,2016,0.0
35370758,0.3615850098,0.9422813736,0.09540075772,-0.9741779486,2016,0.0
35370759,-0.528796761,-0.07276233467,0.3099096668,-0.7297088575,2016,0.0
35370760,-0.6178446581,-0.08570977187,0.09658011776,-0.7058067415,2016,0.0
35370761,-0.8071039111,-1.050194477,-0.3688727589,-0.8065832167,2016,0.0
35370762,-0.767164579,-0.5436089633,-0.4659053328,-0.819626049,2016,0.0
35370763,-0.359152282,-0.8356264918,0.07346472765,-0.9944140602,2016,0.0
35370764,-0.1523046059,-0.2776121929,-0.4965968214,-0.883398009,2016,0.0
35370765,-0.3651683078,-0.7330356731,0.8249863423,-0.2560744335,2016,0.0
35370766,0.586272351,-0.3368854255,1.378132924,-1.240166906,2016,0.0
35370767,-0.8715420937,-0.1795583636,-0.2194348942,-0.7680750071,2016,0.0
35370768,-0.6235607744,-0.4045166973,0.0006026179942,-0.5830493322,2016,0.0
35370769,-0.6809319655,-0.1839030857,0.6655488047,-0.8935722154,2016,0.0
35370770,-0.4762478314,-0.9781119165,0.6069356757,-1.065221716,2016,0.0
35370771,0.3721068575,0.004339255817,0.9247510432,-0.9215575788,2016,0.0
35370772,0.2583959485,0.7085947118,0.3403443162,-0.6028799,2016,0.0
35370773,-0.342001924,0.6480266518,-0.05873745353,-0.7692744861,2016,0.0
35370774,-0.6671138247,-0.2171034531,-0.03170293422,-0.7883576885,2016,0.0
35370775,0.01494083811,-0.0007313992969,0.8907275424,-0.9523172366,2016,0.0
35370776,1.245285077,0.2431732749,0.9957378717,-0.5846375892,2016,0.0
35370777,-0.6789725091,-0.5929258013,1.191601734,-0.6465313892,2016,0.0
35370778,0.1787350095,-0.4974916676,0.919547188,-0.8681797732,2016,0.0
35370779,0.09947927269,1.069955489,0.2140206366,-0.7944746948,2016,0.0
35370780,-0.6903822036,-0.4955596049,-0.1587798405,-0.4622497216,2016,0.0
35370781,-0.7697180954,-0.5699166261,0.2016617258,-0.7871706527,2016,0.0
35370782,-1.123349184,0.06169639458,-0.01533437992,-0.8449416802,2016,0.0
35370783,-0.6889162589,-0.3403265222,0.3198207725,-0.6472398613,2016,0.0
35370784,-1.179467033,0.837370785,-0.4583933375,-0.2137895101,2016,0.0
35370785,-0.3925893754,0.4533922094,-0.3303061001,-0.738101692,2016,0.0
35370786,-0.6238467252,0.5467410945,-0.06947006097,-0.4816955495,2016,0.0
35370787,-0.1632266423,1.71245472,-0.02578391126,-0.4342697682,2016,0.0
35370788,0.6010095306,1.033168188,-0.6213670032,-0.4154083511,2016,0.0
35370789,0.7953129291,1.8313804,0.1729855705,0.09668109312,2016,0.0
35370790,0.871238313,1.73656171,-1.163721178,0.07126156072,2016,0.0
35370791,-0.198585789,2.973806705,-0.1603368017,-0.101031351,2016,0.0
35370792,-0.1527469402,0.971856369,-0.2123855486,0.8275530249,2016,0.0
35370793,-0.1788643655,1.387989892,-0.1115581635,0.136324871,2016,0.0
35370794,-0.5359296139,1.013227765,0.6974183172,-0.263774565,2016,0.0
35370795,0.6953841613,2.241648522,-0.04045852245,0.5601975046,2016,0.0
35370796,-0.2058906286,0.8255416189,0.5244639351,-0.6600097018,2016,0.0
35370797,-0.4580362062,1.16199056,0.08757250931,-0.009707786185,2016,0.0
35370798,-0.03252231747,2.724031561,0.1676150827,0.6627721212,2016,0.0
35370799,0.2217792911,1.240818646,0.9678568044,-0.2991705353,2016,0.0
35370800,-1.028757009,0.6198145135,-0.1093000826,0.1455215009,2016,0.0
35370801,0.7414944492,0.841146216,0.1190002474,-0.2447646368,2016,0.0
35370802,0.6418213148,0.9162781127,3.264718368,-1.117442928,2016,0.0
35370803,-0.7551697847,1.82207263,-0.06663793838,0.4672869735,2016,0.0
35370804,-0.6534671954,0.7743895816,-0.2276645917,0.280805032,2016,0.0
35370805,-0.6483569984,0.3411642606,-0.1631255524,-0.2080367005,2016,0.0
35370806,-0.6997724541,0.6442387833,-0.06968078337,-0.1237822248,2016,0.0
35370807,-0.6282805353,0.1658030761,0.8990881778,-0.412426075,2016,0.0
35370808,0.1284618128,0.3792780657,1.04692108,-0.7431622694,2016,0.0
35370809,1.247662462,0.6237618497,1.621791768,0.03023393071,2016,0.0
35370810,-0.01941057165,-0.438844054,2.507975676,-0.9727229501,2016,0.0
35370811,0.0351576556,-0.559811674,0.5340463551,-1.366016981,2016,0.0
35370812,-0.7501115179,0.5131114911,-0.4802975567,-0.7158970843,2016,0.0
35370813,-0.3841568842,-0.9712420228,1.116429852,-0.9008668871,2016,0.0
35370814,-1.196745983,0.2024349331,-0.3810691926,-0.697104188,2016,0.0
35370815,-1.059950827,0.4481051426,0.006767553931,-0.5566699154,2016,0.0
35370816,-1.241439832,0.7867588405,-0.1551806265,-0.7011494859,2016,0.0
35370817,-1.073262273,0.1033353367,0.05406635921,-0.3060260177,2016,0.0
35370818,-1.311701922,0.7568577383,-0.02543584972,-0.7297393643,2016,0.0
35370819,-1.413991141,0.3545486543,-0.3849673603,-0.1309933379,2016,0.0
35370820,-0.9187942467,0.2436973502,-0.2777544769,-1.477891819,2016,0.0
35370821,-0.3918766112,0.4109791066,-0.3876111779,-0.9807264395,2016,0.0
35370822,-0.004263413732,0.3274691835,-0.4404355402,-0.88001328,2016,0.0
35370823,-0.7005829734,0.03073397237,-0.02250743038,-1.166139583,2016,0.0
35370824,-1.244580022,0.836429754,-0.4893681942,-0.2164856515,2016,0.0
35370825,-0.6123558448,0.8653754064,0.2580815412,-0.3240228729,2016,0.0
35370826,-0.8819950917,-0.03047702755,1.639292233,-0.6283507718,2016,0.0
35370827,-0.3353137904,-0.1654034254,0.4169688992,-0.4959613595,2016,0.0
35370828,1.172474097,2.706954353,1.252243519,0.3094580048,2016,0.0
35370829,1.325473099,0.6215315488,2.117814279,-0.6341998309,2016,0.0
35370830,-0.5315124693,1.48713914,0.1592961161,-0.3978911493,2016,0.0
35370831,-0.4183489301,0.7950151068,-0.2625061653,0.1198609065,2016,0.0
35370832,-0.3457369983,-0.1592116802,0.561974089,-0.1337034563,2016,0.0
35370833,-0.2764232362,0.8518329681,0.08410935002,-0.7207027801,2016,0.0
35370834,-0.974966241,-0.05134342311,-0.09438357121,-0.5467280664,2016,0.0
35370835,-0.8097093265,0.9797222952,-0.3523024052,-0.2963909497,2016,0.0
35370836,-1.057913973,0.4864965505,-0.1476437292,-0.2997832347,2016,0.0
35370837,-0.7548637316,-0.6827889406,0.7974945616,-0.6766671025,2016,0.0
35370838,-0.4187044094,-0.6428010886,0.2072698918,-0.7630401855,2016,0.0
35370839,,,,,2016,0.0
35370840,-0.2640336052,-1.0023328,0.6697629088,-1.137757984,2016,0.0
35370841,-0.2110354523,-0.08899967214,-0.1196236068,-0.8476982252,2016,0.0
35370842,-0.8250321586,-0.7108435531,-0.07877466063,-0.8472433516,2016,0.0
35370843,-0.8312702227,-0.4855017398,-0.5240279118,-0.7908333419,2016,0.0
35370844,-0.9301385327,-0.617272467,0.1918835787,-0.5679565187,2016,0.0
35370845,-1.097241316,-0.3020800412,-0.9369199439,-0.0382965225,2016,0.0
35370846,-1.262537679,-1.090569876,-0.7851096376,-0.304244536,2016,0.0
35370847,-0.8695649423,-1.261386405,-0.1872041536,-0.03311784933,2016,0.0
35370848,-0.3254248474,-0.8537362545,1.121713838,-0.6279753677,2016,0.0
35370849,-0.2737789215,-0.7486878122,0.3461385016,-0.7691065357,2016,0.0
35370850,-1.002846677,-0.8995266664,0.2438085366,-0.2945458083,2016,0.0
35370851,-0.516498102,-0.5786650861,-0.0397053341,0.5675814337,2016,0.0
35370852,-1.058526194,-0.3595649377,-0.3622211123,0.1441824974,2016,0.0
35370853,0.5272765725,0.1431067878,-0.2767181901,-0.3301236936,2016,0.0
35370854,1.884333894,0.7544468192,0.8596683073,-0.1041273409,2016,0.0
35370855,-0.6600971425,0.4618244076,0.318813067,0.1653371963,2016,0.0
35370856,-0.8387123201,0.3367885444,0.8591506597,-0.4116071668,2016,0.0
35370857,-0.2533985612,0.1576894366,0.2730373862,-0.08496731133,2016,0.0
35370858,-0.5128802722,0.3102132714,-0.1168673634,0.4880368306,2016,0.0
35370859,3.22726331,2.975083822,5.979867946,-0.6996008411,2016,0.0
35370860,-0.3353229042,-0.2162579847,0.6309364042,-0.6885559286,2016,0.0
35370861,-0.6908287825,0.8179361072,1.607314416,-0.1635769156,2016,0.0
35370862,-0.512014157,0.3501808907,1.23655875,-0.5331304786,2016,0.0
35370863,1.135361392,1.677043758,0.09671320526,0.1755114734,2016,0.0
35370864,-0.02483428453,0.08095346699,0.4306893041,-0.394828548,2016,0.0
35370865,-0.5991745042,-0.1371356367,0.9514251858,-0.4534466712,2016,0.0
35370866,-1.116122611,-0.1589881852,-0.5271563357,1.482853103,2016,0.0
35370867,-1.159887435,0.2519091912,-0.6356009098,2.157758262,2016,0.0
35370868,-0.7664752305,-1.086066291,-0.2846581816,-0.4154370094,2016,0.0
35370869,-1.014884507,-0.8253855096,-0.7783095866,-0.3039521487,2016,0.0
35370870,0.470761897,-0.2571985745,1.958822144,-0.6116931556,2016,0.0
